pickup_date,comp_dist_bins,post_treatment_time_dummy,Count
2010-05-15,1.0,1,14683
2010-05-15,2.0,0,22211
2010-05-15,2.0,1,26416
2010-05-15,4.0,0,17707
2010-05-15,4.0,1,20651
2010-05-15,8.0,0,6298
2010-05-15,8.0,1,7153
2010-05-15,16.0,0,2971
2010-05-15,16.0,1,3099
2010-05-15,32.0,0,885
2010-05-15,32.0,1,1425
2010-05-16,0.0,0,221
2010-05-16,0.0,1,332
2010-05-16,0.25,0,377
2010-05-16,0.25,1,628
2010-05-16,0.5,0,2209
2010-05-16,0.5,1,2897
2010-05-16,1.0,0,9708
2010-05-16,1.0,1,12688
2010-05-16,2.0,0,18575
2010-05-16,2.0,1,23707
2010-05-16,4.0,0,15286
2010-05-16,4.0,1,19000
2010-05-16,8.0,0,6056
2010-05-16,8.0,1,6851
2010-05-16,16.0,0,3356
2010-05-16,16.0,1,4405
2010-05-16,32.0,0,803
2010-05-16,32.0,1,1959
2010-05-16,33.0,1,6
2010-05-17,0.0,0,235
2010-05-17,0.0,1,284
2010-05-17,0.25,0,526
2010-05-17,0.25,1,700
2010-05-17,0.5,0,3742
2010-05-17,0.5,1,4200
2010-05-17,1.0,0,15848
2010-05-17,1.0,1,16437
2010-05-17,2.0,0,24785
2010-05-17,2.0,1,24981
2010-05-17,4.0,0,16143
2010-05-17,4.0,1,15741
2010-05-17,8.0,0,5792
2010-05-17,8.0,1,5616
2010-05-17,16.0,0,4315
2010-05-17,16.0,1,4269
2010-05-17,32.0,0,982
2010-05-17,32.0,1,1830
2010-05-17,33.0,1,16
2010-05-18,0.0,0,246
2010-05-18,0.0,1,239
2010-05-18,0.25,0,678
2010-05-18,0.25,1,867
2010-05-18,0.5,0,5114
2010-05-18,0.5,1,5755
2010-05-18,1.0,0,20387
2010-05-18,1.0,1,21034
2010-05-18,2.0,0,29601
2010-05-18,2.0,1,29790
2010-05-18,4.0,0,18549
2010-05-18,4.0,1,17948
2010-05-18,8.0,0,6334
2010-05-18,8.0,1,5977
2010-05-18,16.0,0,3721
2010-05-18,16.0,1,4125
2010-05-18,32.0,0,910
2010-05-18,32.0,1,1556
2010-05-19,0.0,0,238
2010-05-19,0.0,1,334
2010-05-19,0.25,0,641
2010-05-19,0.25,1,747
2010-05-19,0.5,0,4303
2010-05-19,0.5,1,4546
2010-05-19,1.0,0,18314
2010-05-19,1.0,1,18276
2010-05-19,2.0,0,27899
2010-05-19,2.0,1,27409
2010-05-19,4.0,0,17332
2010-05-19,4.0,1,16340
2010-05-19,8.0,0,5946
2010-05-19,8.0,1,5560
2010-05-19,16.0,0,3592
2010-05-19,16.0,1,4393
2010-05-19,32.0,0,868
2010-05-19,32.0,1,1721
2010-05-19,33.0,0,10
2010-05-19,33.0,1,11
2010-05-20,0.0,0,253
2010-05-20,0.0,1,326
2010-05-20,0.25,0,665
2010-05-20,0.25,1,772
2010-05-20,0.5,0,4028
2010-05-20,0.5,1,4318
2010-05-20,1.0,0,16745
2010-05-20,1.0,1,17672
2010-05-20,2.0,0,26294
2010-05-20,2.0,1,27009
2010-05-20,4.0,0,16730
2010-05-20,4.0,1,16169
2010-05-20,8.0,0,6044
2010-05-20,8.0,1,5559
2010-05-20,16.0,0,3756
2010-05-20,16.0,1,4681
2010-05-20,32.0,0,895
2010-05-20,32.0,1,1746
2010-05-20,33.0,1,19
2010-05-21,0.0,0,212
2010-05-21,0.0,1,300
2010-05-21,0.25,0,671
2010-05-21,0.25,1,829
2010-05-21,0.5,0,4158
2010-05-21,0.5,1,4593
2010-05-21,1.0,0,16779
2010-05-21,1.0,1,17107
2010-05-21,2.0,0,26854
2010-05-21,2.0,1,26597
2010-05-21,4.0,0,17445
2010-05-21,4.0,1,16731
2010-05-21,8.0,0,6385
2010-05-21,8.0,1,5692
2010-05-21,16.0,0,3739
2010-05-21,16.0,1,4460
2010-05-21,32.0,0,895
2010-05-21,32.0,1,1801
2010-05-22,0.0,0,198
2010-05-22,0.0,1,259
2010-05-22,0.25,0,453
2010-05-22,0.25,1,733
2010-05-22,0.5,0,2698
2010-05-22,0.5,1,3395
2010-05-22,1.0,0,11550
2010-05-22,1.0,1,14431
2010-05-22,2.0,0,20708
2010-05-22,2.0,1,25113
2010-05-22,4.0,0,16312
2010-05-22,4.0,1,19351
2010-05-22,8.0,0,5835
2010-05-22,8.0,1,6723
2010-05-22,16.0,0,2656
2010-05-22,16.0,1,2716
2010-05-22,32.0,0,760
2010-05-22,32.0,1,1382
2010-05-23,0.0,0,189
2010-05-23,0.0,1,275
2010-05-23,0.25,0,449
2010-05-23,0.25,1,717
2010-05-23,0.5,0,2328
2010-05-23,0.5,1,3113
2010-05-23,1.0,0,9501
2010-05-23,1.0,1,12405
2010-05-23,2.0,0,16772
2010-05-23,2.0,1,21261
2010-05-23,4.0,0,13706
2010-05-23,4.0,1,17086
2010-05-23,8.0,0,5211
2010-05-23,8.0,1,6304
2010-05-23,16.0,0,3071
2010-05-23,16.0,1,4008
2010-05-23,32.0,0,858
2010-05-23,32.0,1,1861
2010-05-24,0.0,0,234
2010-05-24,0.0,1,296
2010-05-24,0.25,0,545
2010-05-24,0.25,1,621
2010-05-24,0.5,0,3642
2010-05-24,0.5,1,4203
2010-05-24,1.0,0,15475
2010-05-24,1.0,1,16416
2010-05-24,2.0,0,24234
2010-05-24,2.0,1,24796
2010-05-24,4.0,0,15291
2010-05-24,4.0,1,14708
2010-05-24,8.0,0,5458
2010-05-24,8.0,1,5243
2010-05-24,16.0,0,4023
2010-05-24,16.0,1,4053
2010-05-24,32.0,0,957
2010-05-24,32.0,1,1789
2010-05-25,0.0,0,269
2010-05-25,0.0,1,248
2010-05-25,0.25,0,685
2010-05-25,0.25,1,782
2010-05-25,0.5,0,4056
2010-05-25,0.5,1,4718
2010-05-25,1.0,0,17107
2010-05-25,1.0,1,18005
2010-05-25,2.0,0,27079
2010-05-25,2.0,1,27512
2010-05-25,4.0,0,16866
2010-05-25,4.0,1,15621
2010-05-25,8.0,0,5871
2010-05-25,8.0,1,5486
2010-05-25,16.0,0,3591
2010-05-25,16.0,1,4046
2010-05-25,32.0,0,640
2010-05-25,32.0,1,1532
2010-05-26,0.0,0,218
2010-05-26,0.0,1,289
2010-05-26,0.25,0,707
2010-05-26,0.25,1,817
2010-05-26,0.5,0,4365
2010-05-26,0.5,1,4865
2010-05-26,1.0,0,17976
2010-05-26,1.0,1,18897
2010-05-26,2.0,0,28207
2010-05-26,2.0,1,28057
2010-05-26,4.0,0,17127
2010-05-26,4.0,1,15855
2010-05-26,8.0,0,6077
2010-05-26,8.0,1,5563
2010-05-26,16.0,0,3540
2010-05-26,16.0,1,4002
2010-05-26,32.0,0,804
2010-05-26,32.0,1,1698
2010-05-26,33.0,0,11
2010-05-27,0.0,0,203
2010-05-27,0.0,1,294
2010-05-27,0.25,0,647
2010-05-27,0.25,1,757
2010-05-27,0.5,0,4097
2010-05-27,0.5,1,4469
2010-05-27,1.0,0,17739
2010-05-27,1.0,1,17582
2010-05-27,2.0,0,28402
2010-05-27,2.0,1,27086
2010-05-27,4.0,0,17539
2010-05-27,4.0,1,16032
2010-05-27,8.0,0,6002
2010-05-27,8.0,1,5442
2010-05-27,16.0,0,3518
2010-05-27,16.0,1,4330
2010-05-27,32.0,0,844
2010-05-27,32.0,1,1844
2010-05-28,0.0,0,211
2010-05-28,0.0,1,259
2010-05-28,0.25,0,603
2010-05-28,0.25,1,655
2010-05-28,0.5,0,3584
2010-05-28,0.5,1,4052
2010-05-28,1.0,0,14974
2010-05-28,1.0,1,16129
2010-05-28,2.0,0,24122
2010-05-28,2.0,1,25290
2010-05-28,4.0,0,16133
2010-05-28,4.0,1,16218
2010-05-28,8.0,0,5633
2010-05-28,8.0,1,5327
2010-05-28,16.0,0,3559
2010-05-28,16.0,1,4594
2010-05-28,32.0,0,1151
2010-05-28,32.0,1,1886
2010-05-29,0.0,0,158
2010-05-29,0.0,1,190
2010-05-29,0.25,0,340
2010-05-29,0.25,1,466
2010-05-29,0.5,0,1985
2010-05-29,0.5,1,2620
2010-05-29,1.0,0,8238
2010-05-29,1.0,1,10935
2010-05-29,2.0,0,15230
2010-05-29,2.0,1,19263
2010-05-29,4.0,0,12300
2010-05-29,4.0,1,14632
2010-05-29,8.0,0,4401
2010-05-29,8.0,1,5126
2010-05-29,16.0,0,2376
2010-05-29,16.0,1,2378
2010-05-29,32.0,0,767
2010-05-29,32.0,1,1419
2010-05-30,0.0,0,160
2010-05-30,0.0,1,261
2010-05-30,0.25,0,263
2010-05-30,0.25,1,454
2010-05-30,0.5,0,1430
2010-05-30,0.5,1,2281
2010-05-30,1.0,0,6551
2010-05-30,1.0,1,9611
2010-05-30,2.0,0,12986
2010-05-30,2.0,1,17434
2010-05-30,4.0,0,10337
2010-05-30,4.0,1,13714
2010-05-30,8.0,0,4286
2010-05-30,8.0,1,5083
2010-05-30,16.0,0,1972
2010-05-30,16.0,1,2694
2010-05-30,32.0,0,620
2010-05-30,32.0,1,1304
2010-05-31,0.0,0,148
2010-05-31,0.0,1,236
2010-05-31,0.25,0,209
2010-05-31,0.25,1,382
2010-05-31,0.5,0,1227
2010-05-31,0.5,1,1840
2010-05-31,1.0,0,5809
2010-05-31,1.0,1,8593
2010-05-31,2.0,0,10891
2010-05-31,2.0,1,15680
2010-05-31,4.0,0,8412
2010-05-31,4.0,1,12208
2010-05-31,8.0,0,3441
2010-05-31,8.0,1,4706
2010-05-31,16.0,0,2687
2010-05-31,16.0,1,3413
2010-05-31,32.0,0,846
2010-05-31,32.0,1,1733
2010-05-31,33.0,0,4
2010-05-03,33.0,0,10
2010-05-04,33.0,1,10
2010-05-08,33.0,1,9
2010-05-11,33.0,0,6
2010-05-15,33.0,1,5
2010-05-18,33.0,1,15
2010-05-21,33.0,1,9
2010-05-24,33.0,1,16
2010-05-25,33.0,0,3
2010-05-25,33.0,1,10
2010-05-28,33.0,0,12
2010-05-29,33.0,1,14
2010-05-06,33.0,1,18
2010-05-17,33.0,0,10
2010-05-26,33.0,1,15
2010-05-01,33.0,0,12
2010-05-10,33.0,1,12
2010-05-13,33.0,1,8
2010-05-16,33.0,0,6
2010-05-18,33.0,0,4
2010-05-21,33.0,0,11
2010-05-23,33.0,1,18
2010-05-30,33.0,1,9
2010-05-12,33.0,0,11
2010-05-20,33.0,0,12
2010-05-22,33.0,1,15
2010-05-29,33.0,0,7
2010-05-01,33.0,1,11
2010-05-03,33.0,1,9
2010-05-13,33.0,0,12
2010-05-27,33.0,1,11
2010-05-07,33.0,0,5
2010-05-12,33.0,1,7
2010-05-14,33.0,0,5
2010-05-15,33.0,0,5
2010-05-22,33.0,0,6
2010-05-11,33.0,1,11
2010-05-28,33.0,1,19
2010-05-27,33.0,0,11
2010-05-24,33.0,0,8
2010-05-04,33.0,0,3
2010-05-23,33.0,0,3
2010-05-31,33.0,1,5
2010-05-30,33.0,0,1
2010-06-01,0.0,0,217
2010-06-01,0.0,1,241
2010-06-01,0.25,0,562
2010-06-01,0.25,1,648
2010-06-01,0.5,0,3552
2010-06-01,0.5,1,4241
2010-06-01,1.0,0,14733
2010-06-01,1.0,1,16147
2010-06-01,2.0,0,23174
2010-06-01,2.0,1,23611
2010-06-01,4.0,0,14426
2010-06-01,4.0,1,13941
2010-06-01,8.0,0,5102
2010-06-01,8.0,1,4651
2010-06-01,16.0,0,3565
2010-06-01,16.0,1,3464
2010-06-01,32.0,0,950
2010-06-01,32.0,1,1652
2010-06-02,0.0,0,197
2010-06-02,0.0,1,216
2010-06-02,0.25,0,592
2010-06-02,0.25,1,759
2010-06-02,0.5,0,3947
2010-06-02,0.5,1,4476
2010-06-02,1.0,0,16453
2010-06-02,1.0,1,17223
2010-06-02,2.0,0,25233
2010-06-02,2.0,1,25309
2010-06-02,4.0,0,15365
2010-06-02,4.0,1,14186
2010-06-02,8.0,0,5435
2010-06-02,8.0,1,5082
2010-06-02,16.0,0,3123
2010-06-02,16.0,1,3329
2010-06-02,32.0,0,709
2010-06-02,32.0,1,1415
2010-06-03,0.0,0,217
2010-06-03,0.0,1,265
2010-06-03,0.25,0,674
2010-06-03,0.25,1,807
2010-06-03,0.5,0,4300
2010-06-03,0.5,1,4779
2010-06-03,1.0,0,17202
2010-06-03,1.0,1,18347
2010-06-03,2.0,0,26612
2010-06-03,2.0,1,26363
2010-06-03,4.0,0,16426
2010-06-03,4.0,1,15450
2010-06-03,8.0,0,5926
2010-06-03,8.0,1,5388
2010-06-03,16.0,0,3193
2010-06-03,16.0,1,3951
2010-06-03,32.0,0,732
2010-06-03,32.0,1,1475
2010-06-04,0.0,0,180
2010-06-04,0.0,1,268
2010-06-04,0.25,0,633
2010-06-04,0.25,1,768
2010-06-04,0.5,0,4130
2010-06-04,0.5,1,4269
2010-06-04,1.0,0,16319
2010-06-04,1.0,1,16741
2010-06-04,2.0,0,25394
2010-06-04,2.0,1,25671
2010-06-04,4.0,0,16272
2010-06-04,4.0,1,15642
2010-06-04,8.0,0,5665
2010-06-04,8.0,1,5229
2010-06-04,16.0,0,3272
2010-06-04,16.0,1,4094
2010-06-04,32.0,0,730
2010-06-04,32.0,1,1506
2010-06-05,0.0,0,193
2010-06-05,0.0,1,196
2010-06-05,0.25,0,472
2010-06-05,0.25,1,666
2010-06-05,0.5,0,2709
2010-06-05,0.5,1,3510
2010-06-05,1.0,0,11380
2010-06-05,1.0,1,14118
2010-06-05,2.0,0,19758
2010-06-05,2.0,1,24621
2010-06-05,4.0,0,15420
2010-06-05,4.0,1,18264
2010-06-05,8.0,0,5260
2010-06-05,8.0,1,6072
2010-06-05,16.0,0,2242
2010-06-05,16.0,1,2442
2010-06-05,32.0,0,712
2010-06-05,32.0,1,1043
2010-06-05,33.0,1,10
2010-06-06,0.0,0,192
2010-06-06,0.0,1,280
2010-06-06,0.25,0,381
2010-06-06,0.25,1,715
2010-06-06,0.5,0,2215
2010-06-06,0.5,1,3311
2010-06-06,1.0,0,9567
2010-06-06,1.0,1,13872
2010-06-06,2.0,0,17503
2010-06-06,2.0,1,24192
2010-06-06,4.0,0,13842
2010-06-06,4.0,1,18506
2010-06-06,8.0,0,5240
2010-06-06,8.0,1,6365
2010-06-06,16.0,0,2960
2010-06-06,16.0,1,4082
2010-06-06,32.0,0,825
2010-06-06,32.0,1,1755
2010-06-07,0.0,0,206
2010-06-07,0.0,1,242
2010-06-07,0.25,0,580
2010-06-07,0.25,1,644
2010-06-07,0.5,0,3533
2010-06-07,0.5,1,3958
2010-06-07,1.0,0,14744
2010-06-07,1.0,1,15474
2010-06-07,2.0,0,23600
2010-06-07,2.0,1,24105
2010-06-07,4.0,0,14741
2010-06-07,4.0,1,14339
2010-06-07,8.0,0,5262
2010-06-07,8.0,1,4908
2010-06-07,16.0,0,4261
2010-06-07,16.0,1,4226
2010-06-07,32.0,0,1014
2010-06-07,32.0,1,1738
2010-06-08,0.0,0,239
2010-06-08,0.0,1,247
2010-06-08,0.25,0,646
2010-06-08,0.25,1,777
2010-06-08,0.5,0,4212
2010-06-08,0.5,1,4472
2010-06-08,1.0,0,17292
2010-06-08,1.0,1,17550
2010-06-08,2.0,0,27580
2010-06-08,2.0,1,27143
2010-06-08,4.0,0,16744
2010-06-08,4.0,1,15951
2010-06-08,8.0,0,5816
2010-06-08,8.0,1,5350
2010-06-08,16.0,0,3677
2010-06-08,16.0,1,4114
2010-06-08,32.0,0,766
2010-06-08,32.0,1,1427
2010-06-09,0.0,0,225
2010-06-09,0.0,1,265
2010-06-09,0.25,0,700
2010-06-09,0.25,1,841
2010-06-09,0.5,0,4445
2010-06-09,0.5,1,5475
2010-06-09,1.0,0,18627
2010-06-09,1.0,1,20067
2010-06-09,2.0,0,29088
2010-06-09,2.0,1,28653
2010-06-09,4.0,0,17310
2010-06-09,4.0,1,16963
2010-06-09,8.0,0,5748
2010-06-09,8.0,1,5407
2010-06-09,16.0,0,3715
2010-06-09,16.0,1,4211
2010-06-09,32.0,0,895
2010-06-09,32.0,1,1579
2010-06-09,33.0,1,19
2010-06-10,0.0,0,236
2010-06-10,0.0,1,272
2010-06-10,0.25,0,662
2010-06-10,0.25,1,760
2010-06-10,0.5,0,4221
2010-06-10,0.5,1,4614
2010-06-10,1.0,0,17965
2010-06-10,1.0,1,18471
2010-06-10,2.0,0,28393
2010-06-10,2.0,1,28003
2010-06-10,4.0,0,17343
2010-06-10,4.0,1,16620
2010-06-10,8.0,0,5953
2010-06-10,8.0,1,5635
2010-06-10,16.0,0,3778
2010-06-10,16.0,1,4750
2010-06-10,32.0,0,874
2010-06-10,32.0,1,1737
2010-06-11,0.0,0,204
2010-06-11,0.0,1,263
2010-06-11,0.25,0,621
2010-06-11,0.25,1,770
2010-06-11,0.5,0,4097
2010-06-11,0.5,1,4271
2010-06-11,1.0,0,16316
2010-06-11,1.0,1,16428
2010-06-11,2.0,0,26668
2010-06-11,2.0,1,25943
2010-06-11,4.0,0,17337
2010-06-11,4.0,1,16464
2010-06-11,8.0,0,6012
2010-06-11,8.0,1,5572
2010-06-11,16.0,0,3613
2010-06-11,16.0,1,4403
2010-06-11,32.0,0,953
2010-06-11,32.0,1,1765
2010-06-11,33.0,1,14
2010-06-12,0.0,0,180
2010-06-12,0.0,1,236
2010-06-12,0.25,0,413
2010-06-12,0.25,1,687
2010-06-12,0.5,0,2490
2010-06-12,0.5,1,3410
2010-06-12,1.0,0,10853
2010-06-12,1.0,1,14735
2010-06-12,2.0,0,19517
2010-06-12,2.0,1,26726
2010-06-12,4.0,0,15375
2010-06-12,4.0,1,19835
2010-06-12,8.0,0,5374
2010-06-12,8.0,1,6932
2010-06-12,16.0,0,2334
2010-06-12,16.0,1,2500
2010-06-12,32.0,0,782
2010-06-12,32.0,1,1248
2010-06-12,33.0,0,11
2010-06-13,0.0,0,167
2010-06-13,0.0,1,295
2010-06-13,0.25,0,353
2010-06-13,0.25,1,612
2010-06-13,0.5,0,1940
2010-06-13,0.5,1,2827
2010-06-13,1.0,0,8065
2010-06-13,1.0,1,11167
2010-06-13,2.0,0,14236
2010-06-13,2.0,1,19643
2010-06-13,4.0,0,12060
2010-06-13,4.0,1,16039
2010-06-13,8.0,0,4607
2010-06-13,8.0,1,5728
2010-06-13,16.0,0,2649
2010-06-13,16.0,1,3908
2010-06-13,32.0,0,728
2010-06-13,32.0,1,1698
2010-06-13,33.0,1,14
2010-06-14,0.0,0,237
2010-06-14,0.0,1,246
2010-06-14,0.25,0,560
2010-06-14,0.25,1,676
2010-06-14,0.5,0,3582
2010-06-14,0.5,1,3913
2010-06-14,1.0,0,15196
2010-06-14,1.0,1,15534
2010-06-14,2.0,0,24057
2010-06-14,2.0,1,23280
2010-06-14,4.0,0,15206
2010-06-14,4.0,1,14265
2010-06-14,8.0,0,5135
2010-06-14,8.0,1,4778
2010-06-14,16.0,0,4219
2010-06-14,16.0,1,3914
2010-06-14,32.0,0,1035
2010-06-14,32.0,1,1645
2010-06-14,33.0,0,11
2010-06-15,0.0,0,240
2010-06-15,0.0,1,263
2010-06-15,0.25,0,562
2010-06-15,0.25,1,675
2010-06-15,0.5,0,3920
2010-06-15,0.5,1,4394
2010-06-15,1.0,0,16417
2010-06-15,1.0,1,17220
2010-06-15,2.0,0,26163
2010-06-15,2.0,1,26535
2010-06-15,4.0,0,16211
2010-06-15,4.0,1,15371
2010-06-15,8.0,0,5627
2010-06-15,8.0,1,5438
2010-06-15,16.0,0,3442
2010-06-15,16.0,1,3835
2010-06-15,32.0,0,717
2010-06-15,32.0,1,1463
2010-06-16,0.0,0,252
2010-06-16,0.0,1,254
2010-06-16,0.25,0,659
2010-06-16,0.25,1,757
2010-06-16,0.5,0,4023
2010-06-16,0.5,1,4485
2010-06-16,1.0,0,17536
2010-06-16,1.0,1,17828
2010-06-16,2.0,0,27313
2010-06-16,2.0,1,26957
2010-06-16,4.0,0,17206
2010-06-16,4.0,1,15814
2010-06-16,8.0,0,6107
2010-06-16,8.0,1,5331
2010-06-16,16.0,0,3774
2010-06-16,16.0,1,4134
2010-06-16,32.0,0,809
2010-06-16,32.0,1,1554
2010-06-16,33.0,0,6
2010-06-17,0.0,0,268
2010-06-17,0.0,1,286
2010-06-17,0.25,0,616
2010-06-17,0.25,1,723
2010-06-17,0.5,0,4157
2010-06-17,0.5,1,4497
2010-06-17,1.0,0,17510
2010-06-17,1.0,1,18104
2010-06-17,2.0,0,27256
2010-06-17,2.0,1,27596
2010-06-17,4.0,0,17162
2010-06-17,4.0,1,16233
2010-06-17,8.0,0,6106
2010-06-17,8.0,1,5656
2010-06-17,16.0,0,3620
2010-06-17,16.0,1,4304
2010-06-17,32.0,0,802
2010-06-17,32.0,1,1632
2010-06-18,0.0,0,181
2010-06-18,0.0,1,239
2010-06-18,0.25,0,642
2010-06-18,0.25,1,744
2010-06-18,0.5,0,3954
2010-06-18,0.5,1,4302
2010-06-18,1.0,0,16543
2010-06-18,1.0,1,16865
2010-06-18,2.0,0,26387
2010-06-18,2.0,1,26628
2010-06-18,4.0,0,17304
2010-06-18,4.0,1,16614
2010-06-18,8.0,0,6085
2010-06-18,8.0,1,5592
2010-06-18,16.0,0,3316
2010-06-18,16.0,1,4244
2010-06-18,32.0,0,839
2010-06-18,32.0,1,1694
2010-06-19,0.0,0,195
2010-06-19,0.0,1,229
2010-06-19,0.25,0,413
2010-06-19,0.25,1,586
2010-06-19,0.5,0,2534
2010-06-19,0.5,1,3203
2010-06-19,1.0,0,10925
2010-06-19,1.0,1,13425
2010-06-19,2.0,0,19972
2010-06-19,2.0,1,23935
2010-06-19,4.0,0,15719
2010-06-19,4.0,1,18113
2010-06-19,8.0,0,5521
2010-06-19,8.0,1,6359
2010-06-19,16.0,0,2511
2010-06-19,16.0,1,2564
2010-06-19,32.0,0,890
2010-06-19,32.0,1,1323
2010-06-20,0.0,0,193
2010-06-20,0.0,1,267
2010-06-20,0.25,0,339
2010-06-20,0.25,1,573
2010-06-20,0.5,0,2121
2010-06-20,0.5,1,2998
2010-06-20,1.0,0,9062
2010-06-20,1.0,1,13117
2010-06-20,2.0,0,16623
2010-06-20,2.0,1,22762
2010-06-20,4.0,0,13310
2010-06-20,4.0,1,17444
2010-06-20,8.0,0,5004
2010-06-20,8.0,1,6106
2010-06-20,16.0,0,2779
2010-06-20,16.0,1,3684
2010-06-20,32.0,0,847
2010-06-20,32.0,1,1652
2010-06-21,0.0,0,247
2010-06-21,0.0,1,259
2010-06-21,0.25,0,548
2010-06-21,0.25,1,661
2010-06-21,0.5,0,3671
2010-06-21,0.5,1,4124
2010-06-21,1.0,0,15293
2010-06-21,1.0,1,16353
2010-06-21,2.0,0,23638
2010-06-21,2.0,1,24085
2010-06-21,4.0,0,15144
2010-06-21,4.0,1,14444
2010-06-21,8.0,0,5358
2010-06-21,8.0,1,5098
2010-06-21,16.0,0,4044
2010-06-21,16.0,1,3771
2010-06-21,32.0,0,1067
2010-06-21,32.0,1,1569
2010-06-21,33.0,1,18
2010-06-22,0.0,0,220
2010-06-22,0.0,1,261
2010-06-22,0.25,0,616
2010-06-22,0.25,1,726
2010-06-22,0.5,0,4138
2010-06-22,0.5,1,4709
2010-06-22,1.0,0,17172
2010-06-22,1.0,1,18108
2010-06-22,2.0,0,26368
2010-06-22,2.0,1,27068
2010-06-22,4.0,0,16419
2010-06-22,4.0,1,15706
2010-06-22,8.0,0,5773
2010-06-22,8.0,1,5462
2010-06-22,16.0,0,3348
2010-06-22,16.0,1,3711
2010-06-22,32.0,0,707
2010-06-22,32.0,1,1453
2010-06-22,33.0,1,12
2010-06-23,0.0,0,253
2010-06-23,0.0,1,262
2010-06-23,0.25,0,601
2010-06-23,0.25,1,824
2010-06-23,0.5,0,4413
2010-06-23,0.5,1,4946
2010-06-23,1.0,0,18446
2010-06-23,1.0,1,19619
2010-06-23,2.0,0,28058
2010-06-23,2.0,1,28003
2010-06-23,4.0,0,17370
2010-06-23,4.0,1,16915
2010-06-23,8.0,0,6069
2010-06-23,8.0,1,5808
2010-06-23,16.0,0,3424
2010-06-23,16.0,1,4196
2010-06-23,32.0,0,763
2010-06-23,32.0,1,1637
2010-06-24,0.0,0,221
2010-06-24,0.0,1,279
2010-06-24,0.25,0,728
2010-06-24,0.25,1,867
2010-06-24,0.5,0,4764
2010-06-24,0.5,1,5293
2010-06-24,1.0,0,19039
2010-06-24,1.0,1,20165
2010-06-24,2.0,0,28818
2010-06-24,2.0,1,28957
2010-06-24,4.0,0,17640
2010-06-24,4.0,1,17376
2010-06-24,8.0,0,6419
2010-06-24,8.0,1,6270
2010-06-24,16.0,0,3736
2010-06-24,16.0,1,4310
2010-06-24,32.0,0,854
2010-06-24,32.0,1,1684
2010-06-24,33.0,0,11
2010-06-25,0.0,0,239
2010-06-25,0.0,1,280
2010-06-25,0.25,0,646
2010-06-25,0.25,1,791
2010-06-25,0.5,0,3974
2010-06-25,0.5,1,4342
2010-06-25,1.0,0,16430
2010-06-25,1.0,1,16582
2010-06-25,2.0,0,26166
2010-06-25,2.0,1,25732
2010-06-25,4.0,0,17044
2010-06-25,4.0,1,16306
2010-06-25,8.0,0,6077
2010-06-25,8.0,1,5714
2010-06-25,16.0,0,3577
2010-06-25,16.0,1,4409
2010-06-25,32.0,0,1003
2010-06-25,32.0,1,1791
2010-06-25,33.0,1,20
2010-06-26,0.0,0,161
2010-06-26,0.0,1,232
2010-06-26,0.25,0,469
2010-06-26,0.25,1,719
2010-06-26,0.5,0,2547
2010-06-26,0.5,1,3561
2010-06-26,1.0,0,10902
2010-06-26,1.0,1,15408
2010-06-26,2.0,0,19605
2010-06-26,2.0,1,27453
2010-06-26,4.0,0,15399
2010-06-26,4.0,1,20578
2010-06-26,8.0,0,5301
2010-06-26,8.0,1,7186
2010-06-26,16.0,0,2347
2010-06-26,16.0,1,2622
2010-06-26,32.0,0,745
2010-06-26,32.0,1,1342
2010-06-26,33.0,0,15
2010-06-27,0.0,0,161
2010-06-27,0.0,1,290
2010-06-27,0.25,0,391
2010-06-27,0.25,1,841
2010-06-27,0.5,0,2147
2010-06-27,0.5,1,3482
2010-06-27,1.0,0,9367
2010-06-27,1.0,1,13282
2010-06-27,2.0,0,17490
2010-06-27,2.0,1,21188
2010-06-27,4.0,0,13162
2010-06-27,4.0,1,16095
2010-06-27,8.0,0,5200
2010-06-27,8.0,1,6347
2010-06-27,16.0,0,2936
2010-06-27,16.0,1,3658
2010-06-27,32.0,0,802
2010-06-27,32.0,1,1778
2010-06-28,0.0,0,246
2010-06-28,0.0,1,253
2010-06-28,0.25,0,671
2010-06-28,0.25,1,762
2010-06-28,0.5,0,4177
2010-06-28,0.5,1,4892
2010-06-28,1.0,0,17069
2010-06-28,1.0,1,17942
2010-06-28,2.0,0,26035
2010-06-28,2.0,1,26248
2010-06-28,4.0,0,15781
2010-06-28,4.0,1,15690
2010-06-28,8.0,0,5351
2010-06-28,8.0,1,5316
2010-06-28,16.0,0,4037
2010-06-28,16.0,1,3743
2010-06-28,32.0,0,1028
2010-06-28,32.0,1,1607
2010-06-28,33.0,1,15
2010-06-29,0.0,0,235
2010-06-29,0.0,1,273
2010-06-29,0.25,0,688
2010-06-29,0.25,1,758
2010-06-29,0.5,0,4447
2010-06-29,0.5,1,4619
2010-06-29,1.0,0,18454
2010-06-29,1.0,1,18163
2010-06-29,2.0,0,28545
2010-06-29,2.0,1,27027
2010-06-29,4.0,0,17383
2010-06-29,4.0,1,15846
2010-06-29,8.0,0,6102
2010-06-29,8.0,1,5544
2010-06-29,16.0,0,3422
2010-06-29,16.0,1,3592
2010-06-29,32.0,0,809
2010-06-29,32.0,1,1403
2010-06-29,33.0,0,5
2010-06-30,0.0,0,232
2010-06-30,0.0,1,294
2010-06-30,0.25,0,613
2010-06-30,0.25,1,794
2010-06-30,0.5,0,3880
